"CARDID","LINEID","BEGINTIME","ENDTIME","STATIONFROM","STATIONTO","BUSID"
"5BE0F44AB6FE5696E48E0ABA0969ACA6","34035","20140401083500","20140401083921","12","14","00069971"
"5768714905B73157B414EBB46A846693","34035","20140401093000","20140401094648","9","5","00069971"
"5AB38B08FCB6DDE64E0AB64CE5D219B5","34035","20140401093400","20140401094729","7","5","00069971"
"BF359F8616DB11562FF7A9C8079C6877","34035","20140401093400","20140401094731","7","5","00069971"
"FED4415FE0A342F9189C407E75CBD985","34035","20140401092900","20140401094745","9","5","00069971"
"DC0E751EC52419BE6D22916D2E654FB3","34035","20140401094200","20140401095015","5","3","00069971"
"2562F2403B89F8ECCD6E147494AEFB00","34035","20140401094200","20140401095016","5","3","00069971"
"633701DD04C8ADEC64980F7F5BF973C8","34035","20140401091000","20140401095118","15","1","00069971"
"1A6C40088677C72FFE70E2241EF521F3","34035","20140401091500","20140401095123","14","1","00069971"
"5C30ED680F2A201D0092AEB4874A5F7C","34009","20140401154600","20140401155515","12","7","00065526"
"4A8719844E20C7A15C43431D68388C3B","34009","20140401152700","20140401155735","15","5","00065526"
"496A83A44ABEC9C145F2EF1541E44D09","34009","20140401152700","20140401155737","15","5","00065526"
"6E1898FF705B83264FF7A50595480295","34038","20140401172400","20140401173427","4","2","00069636"
"FB802DBBE18B93A99E31E1EE299E056C","34038","20140401181300","20140401183519","6","15","00069636"
"0F7A7D0365DA3DC51D90F8FAC75DCE95","34038","20140401180400","20140401183524","1","15","00069636"
"DF326F0C392ED02EB976EE11E47F7C19","34038","20140401181600","20140401183528","8","15","00069636"
"20F59B0B8D8BA7D47E99C25566EDEDCE","34038","20140401181500","20140401183530","7","15","00069636"
"1E137B12C846F05AADE41995BFB26F45","34038","20140401180700","20140401183531","2","15","00069636"
"759E4BCA6BEFA701A5E314A208D1E36A","34038","20140401180700","20140401183532","2","15","00069636"
"C7874C5DA7E287E5303CAA8ACB600D55","34038","20140401181400","20140401183952","6","16","00069636"
"034F2C28973BEBE630FEA498196D9792","34038","20140401182300","20140401184017","12","17","00069636"
"FDF94AF99E2D6CC4C4D3DDC99A202893","34038","20140401182100","20140401184113","11","17","00069636"
"7FDA802175E6A4265BDD370B8C80FC96","34038","20140401181500","20140401184158","7","17","00069636"
"575AA082CBFD84E0C9121A3A47E57CE4","34041","20140401181300","20140401185316","5","14","00069793"
"E51E1ABB06F1BF74FCDD8670AE3EAFBF","34041","20140401181000","20140401185318","1","14","00069793"
"D37DF4B77EAC8F305CEF339460C3B590","34041","20140401181000","20140401185319","1","14","00069793"
"8A70F85BBDF2AD35B0C938F6CE37B022","34041","20140401191100","20140401191929","11","8","00069793"
"11C0D875E86B281BE4A27408DDD7FC40","34041","20140401191100","20140401191930","11","8","00069793"
"40D46C477EE916304D5EF6BBA99E200C","34041","20140401185800","20140401193602","14","5","00069793"
"26B7FA6538E74296B818FE78AE57019B","34041","20140401191100","20140401193606","11","5","00069793"
"865243E2EABD5775AAC8B73C8B038FAE","34041","20140401192600","20140401193853","7","5","00069793"
"4D5C7426AD5DCD9764DF300F39E3CB54","34041","20140401193100","20140401194015","6","1","00069793"
"E2ECC66DF2DBF89FC14D92352230552E","34041","20140401192900","20140401194023","7","1","00069793"
"8407EF7687BBAB8DBDFBFAE088614DA8","34041","20140401192300","20140401194028","8","1","00069793"
"51D158B828B0825F435A4D6D4F06916E","34009","20000000000000","20140401143036","0","4","00065526"
"807F0E64FE132DF66418FDAFEC41CD55","34009","20140122103400","20140401143808","3","4","00065526"
"D98D9EEBD2627C0751AA4798B5E3E8CF","34009","20140401143800","20140401144411","4","5","00065526"
"6066F0B98F021965D75A248ED8CF3498","34009","20140401143800","20140401144412","4","5","00065526"
"807F0E64FE132DF66418FDAFEC41CD55","34009","20140401143800","20140401145354","4","12","00065526"
"4183A62E2B426301958AC2D1C5D2AF34","34009","20140401144900","20140401150308","10","13","00065526"
"ECA3C4ABF0B62DE0B801739C00827B52","34009","20140401143800","20140401150725","4","14","00065526"
"C4397118ED40B9D8B8730B5D5CD23B8E","34009","20140401143800","20140401151102","4","15","00065526"
"38DFBAD7F9C8E25C4C7FC87CBE477BF5","34009","20140401144700","20140401151203","8","15","00065526"
"362D4207D06786698836236F140B0359","34009","20140401145100","20140401151400","11","16","00065526"
"9E2F17DD663CECC95D153ABB4D59F18B","34009","20140401145100","20140401151410","11","16","00065526"
"CA409EA7C81941376160F82B0123BE8B","34009","20140401144400","20140401151551","5","17","00065526"
"E6030FE6A3103DD23006E527C6495AF5","34009","20140401143800","20140401151626","4","17","00065526"
"E376A9E39D2B1D2423C7C2CAC2C0DD9F","34009","20140401153600","20140401154017","14","13","00065526"
"A74868E3AE98ABD518E561316E80143B","34009","20140401153600","20140401154053","14","13","00065526"
"C377E7A186B0C39BE32466D71691CA8A","34009","20140401151700","20140401154054","17","13","00065526"
"B20B15CD25460EF6B97B02D63930C70B","34009","20140401153100","20140401154615","14","12","00065526"
"1C13A5B50D732E6A274CE1AB2C892FEB","34009","20140401154300","20140401154652","13","12","00065526"
"1E20D8942DF89F3BACB1037D5642116C","34009","20140401153900","20140401154719","13","12","00065526"
"998236C7BE028B8DA0F34462437FE8D1","34009","20140401153600","20140401154943","14","11","00065526"
"87A0616D60632D22B176B224F4F2694C","34009","20140401152900","20140401155136","15","9","00065526"
"9C667004FF0FCBFEBDEECF6EEF2536CA","34009","20140401153700","20140401155246","14","8","00065526"
"E346E0D70C48FE38DC5EA6AF7F92DF7F","34041","20140401181600","20140401184203","5","11","00069793"
"FAFF4F3DDAD267A13BF770C8DA13F56B","34041","20140401181300","20140401184243","5","11","00069793"
"A04D66CC4DF837F8532C0D97F95508A9","34041","20140401181300","20140401184246","5","11","00069793"
"ECD4C94932A4432BA44E95C8315728C0","34041","20140401183100","20140401184250","8","11","00069793"
"CA331AFAA70A4D52AC19A6348DDD2A14","34041","20140401181200","20140401184251","5","11","00069793"
"D8941BDD1CA0337EDCC89ADCFE0E2F6E","34041","20140401181300","20140401184256","5","11","00069793"
"C8B34B7422D095D30A63D27E17F853CB","34041","20140401181200","20140401184259","5","11","00069793"
"E1FCAAF189D0D951E8D41D8B94A61E4D","34041","20140401183200","20140401184303","8","11","00069793"
"6CC97475D505C5B7B6CEDF14E7770D94","34041","20140401181600","20140401184624","5","12","00069793"
"5E344D1CEE277E3A8895FCF2E70BB9D6","34041","20140401181500","20140401184631","5","12","00069793"
"E721481AF2A87EA3EAA4E45CCD12EE4F","34041","20140401181000","20140401184634","1","12","00069793"
"AA852BB794E27CBFAA922B4166F3C5E3","34041","20140401181600","20140401184636","5","12","00069793"
"45E40F64D2BE48D5BA1E58B28C0D3364","34041","20140401180900","20140401184640","1","12","00069793"
"914BDA820B7E7536A29354B50A25D0EB","34041","20140401181600","20140401184642","5","12","00069793"
"754BE24F1896E2CD9AAD7466BBA4B961","34041","20140401183000","20140401184646","7","12","00069793"
"054A78D52CC13D7B6BCE0B8E55F9262F","34041","20140401181000","20140401184647","1","12","00069793"
"67A8A80A5505BF4159828C5D3928F3F0","34041","20140401181600","20140401184722","5","13","00069793"
"D04EF9236005F7EE6B353ABD8326A9AF","34009","20140401152500","20140401155252","16","8","00065526"
"4365C01BA0442302191E74382A2FC1B8","34009","20140401152500","20140401155256","16","8","00065526"
"165D73F79E239CE9497B72ACA44E658F","34009","20140401152400","20140401155258","16","8","00065526"
"37F3752FCA775A175D26D64963631B8E","34009","20140401154700","20140401155300","12","8","00065526"
"FEA814A655C9A87853FE13D5BD647440","34009","20140401152800","20140401155306","15","8","00065526"
"4A26CC5EDCDF27A232C6129C698693EE","34009","20140401152900","20140401155319","15","8","00065526"
"A74E03A7E20DE46D36E5C25221C3AE10","34009","20140401153900","20140401155343","13","8","00065526"
"6187B6281D03DCE560D41B15E11314D9","34009","20140401153700","20140401155430","14","7","00065526"
"33935E031B0C0406EF9FB245BDBFBB12","34006","20140401132500","20140401132834","6","7","00065545"
"C606F896D34554A8D6A93BEFCA166E74","34006","20140401132200","20140401133018","4","7","00065545"
"14DE05D600EC08E9C472587897EED2E1","34006","20140401131800","20140401133106","3","7","00065545"
"99B6114BBF5E979DA0EC751ACD8715BC","34006","20140401132800","20140401133950","7","8","00065545"
"0B12826BA3AE34D6EAC70F2B626223F4","34006","20140401132800","20140401134031","7","8","00065545"
"38329AE38C789A78470B4970409B1B98","34006","20140401132800","20140401134034","7","8","00065545"
"BF75BE6508BC4D1A4A3D7C5A86B7E7B0","34006","20140401131700","20140401134043","2","8","00065545"
"8055C80D4D677342267AE9DE169BB537","34006","20140401133100","20140401134126","7","8","00065545"
"78F8DE6563C3093420261F77DD4A212A","34006","20140401132700","20140401134134","7","8","00065545"
"E2CA1DE2AA3F34F4B56DB8E4AB9BB6ED","34006","20140401132700","20140401134136","7","8","00065545"
"10A18B8846E977B34EC653FF9A7F4395","34006","20140401132700","20140401134721","7","18","00065545"
"CBEEE9CD48EE1210843315BF9847F2BA","34006","20140401132200","20140401134725","4","18","00065545"
"A10FA40CAC616FD7209FEF22714CE259","34006","20140401132700","20140401134729","7","18","00065545"
"88E9FA99AEA5140ED4369A915B154A1D","34006","20140401132800","20140401134731","7","18","00065545"
"F43E13C80406B82235F8D640F942B333","34006","20140401131900","20140401134734","3","18","00065545"
"6A734FE6A5C45919388B9C142C17B0C9","34006","20140401131900","20140401134752","3","18","00065545"
"3A2EBFD55BDEB19C073DFCAE7D12899D","34006","20140401131600","20140401135053","2","18","00065545"
"DA55233BD41434258B022BC75B24A725","34006","20140401132300","20140401135246","4","18","00065545"
"155DD34F5EA71A60CE971B5F8E0DF8E9","34006","20000000000000","20140401135954","0","18","00065545"
"AC7752D74A2078E9C52DDC92441E1D1F","34006","20140401065800","20140401074027","17","2","00065545"
"DBACE87508F2E311C56073EE7EEEDC15","34006","20140401071800","20140401074049","18","2","00065545"
"44123A9802CA2E2F56075EC0F65EB00C","34006","20140401065800","20140401074050","17","2","00065545"
"3D1D41D338C6099EAD49B72A53C98236","34006","20140401071500","20140401074054","18","2","00065545"
"31082723B71785413B2786645D53F856","34006","20140401070000","20140401074055","18","2","00065545"
"08DCED6BE99116BFEC9A41E1D0EF9DDB","34006","20140401072500","20140401074057","15","2","00065545"
"A687B214320FC8B797B59C51791C9E79","34006","20140401072300","20140401074100","15","2","00065545"
"8E501EFB0DF673C2C4540D381B077F06","34006","20140401071800","20140401074101","18","2","00065545"
"8510E4053A39F0BEEAFDE11D0DE7D171","34006","20140401071200","20140401074104","18","2","00065545"
"76C7E203E2245731D616C24768DC31ED","34006","20140401071500","20140401074106","18","2","00065545"
"87F5C9C39B7E7B97AE6E592C1AE25A38","34006","20140401071600","20140401074108","18","2","00065545"
"D14432BCEECCBA7575FDA841C69D4664","34006","20140401072000","20140401074109","16","2","00065545"
"C968D55E4F4068B209BA090586224B77","34006","20140401071800","20140401074114","18","2","00065545"
"1454832ED06ED7A9FBF19CB1AA80ADA5","34006","20140401115500","20140401115718","2","3","00065545"
"D974F4FEC85A40FE97829CCEA96C7AEC","34006","20140401115800","20140401121419","3","6","00065545"
"3358B4710C11DB9E7E5EAB5B7B13DF80","34006","20140401115700","20140401121423","3","6","00065545"
"EF258FE9A21F4AD3C42327EE79E86E46","34006","20140401115700","20140401121426","3","6","00065545"
"B18AE2C87043CA04ED232A14FC197FCF","34006","20140401115800","20140401122418","3","18","00065545"
"12CBE41D9197E2740BAD19371A991BF0","34006","20140401115800","20140401122421","3","18","00065545"
"73CD40F2143E6E8CD396DAE09C49645B","34006","20140401115700","20140401122615","3","18","00065545"
"7152C47115BBDAFAAEEDAD7FAE0C42D3","34006","20140401115700","20140401122625","3","18","00065545"
"33054C5148D631D832B0C0D283994B25","34006","20140401123400","20140401123931","18","15","00065545"
"ED4281C32C3201A4C5E47094388E6778","34006","20140401122100","20140401123935","18","15","00065545"
"5B6E3A86E0471DBD93C086293F3EC90A","34006","20140401123400","20140401125148","18","3","00065545"
"3D96B751307B4DD3F4E1A0AAC9D62CC6","34006","20140401123900","20140401125208","15","3","00065545"
"5DE3E7C86AAFE04F1EA7D99F5DD525BC","34006","20140401123400","20140401125209","18","3","00065545"
"7CBB711F48C70D2CA5BFD33C0A07348F","34006","20140401123800","20140401125213","15","3","00065545"
"7A0205F37AD8649D489F0F081D9F0552","34006","20140401123400","20140401125218","18","3","00065545"
"83C30CE2FD6C2BD04E4CEA9A74B36B42","34006","20140401122600","20140401125224","18","3","00065545"
"9CF3FCC3F1C312363A29A941240ADC06","34006","20140401122100","20140401125227","18","3","00065545"
"0EB6B160BA1FC8FA56ABF8FB9662FEC0","34006","20140401122800","20140401125229","18","3","00065545"
"B8B50A0D6D4E4365275A6386CD8E2A73","34006","20140401123400","20140401125231","18","3","00065545"
"C07F55D084B6F4ABA5E1CBD0D98C84E1","34006","20140401141300","20140401142626","14","5","00065545"
"0C2B805AB47456268D9EF2FF618524A4","34006","20140401141300","20140401142628","14","5","00065545"
"16C90A27C6BA359656B5BDCB3D793566","34006","20140401142300","20140401142840","6","4","00065545"
"36192CB2E060D763CB007EB7A0BF03C4","34006","20140401140500","20140401143222","15","3","00065545"
"BCC652329D8C0FE0589BE34CCA71DB23","34006","20140401142300","20140401143301","6","3","00065545"
"93B7A07CD393D7498EA8250042EE3EDD","34006","20140401142100","20140401143306","13","3","00065545"
"7246D906F105D9B29BD7085F4BAC4E1C","34023","20140401180900","20140401184844","6","18","00069624"
"05F42B75E1606B3FC7C3EC513294495B","34023","20140401180500","20140401184934","4","19","00069624"
"907A2C97A1A1379B2AC2225F33BDCC02","34023","20140401181200","20140401185114","6","20","00069624"
"E503B8EBFC54A8CB58045F4384A5CCAF","34023","20140401181000","20140401185145","6","20","00069624"
"C7F659A30A5FA506FBEB9A4E6824F417","34023","20140401180500","20140401185234","4","20","00069624"
"746C6402D10814C173298346D2037A69","34023","20140401180400","20140401185236","4","20","00069624"
"0BC09108CFC59B95EE5FA799D38C07F7","34006","20140401071500","20140401073649","18","5","00065545"
"87242AFBEB913C194DD8416E65CA1E29","34006","20140401123400","20140401125319","18","2","00065545"
"63B651231D8B07979C35EA5AB7905A38","34006","20140401132500","20140401132825","6","7","00065545"
"01C1EA064AC7D53DEBDF2ACD557740AF","34023","20140401170700","20140401174719","20","5","00069624"
"1F7F0DB1F6E5973594AFD11ED3AD7BFD","34023","20140401172100","20140401174735","14","5","00069624"
"81D5EC19759072AA65EAD65D1FF862B3","34023","20140401171600","20140401174756","16","5","00069624"
"886D5A624D05441E038F6B408DE23333","34023","20140401172100","20140401174758","14","5","00069624"
"D6F8E517B2A4858316D3CB3B30B0AF78","34023","20140401165800","20140401174800","21","5","00069624"
"6A43F5BFCD7173F49E3DD9DD135285F2","34023","20140401165800","20140401174801","21","5","00069624"
"41D31F43275F55F64B0D6DDA55297D45","34023","20140401174800","20140401174937","5","4","00069624"
"E9C572BEA123400E44F031D199A762FA","34023","20140401174700","20140401175015","5","4","00069624"
"EF5DADF8BC22972800FA6F7BAD6BAC6E","34023","20140401181000","20140401181412","6","6","00069624"
"6A8C1FB547E8DF1933932EF974817158","34023","20140401181000","20140401182015","6","8","00069624"
"6BD97CBE0CBBEEF7823C221D58F19C97","34023","20140401181000","20140401182123","6","8","00069624"
"F07B6E84A99CB8F8BE13CE69962EC813","34023","20140401181000","20140401182403","6","9","00069624"
"406DA63C9643E8913C4F8C19B45B9D9D","34023","20140401181000","20140401182408","6","9","00069624"
"F9967A2C32CF9D0E7012D0070F2F0CF8","34023","20140401181000","20140401182409","6","9","00069624"
"E51FC45AA4C8C48D093DCF19C5314E9C","34023","20140401181000","20140401182713","6","11","00069624"
"DB3291FEDC03B02D2606EF9774BDDF16","34023","20140401180900","20140401182855","6","11","00069624"
"7E008A798952FB93851808E260F949FB","34023","20140401180700","20140401182856","4","11","00069624"
"D3ACE6DF69C9EFF4B447B748792A37B2","34023","20140401180900","20140401183041","6","12","00069624"
"52B56394C8422C16796EC44493FC5370","34023","20140401181000","20140401183658","6","14","00069624"
"F91E51DA485BC3D7CDD00D81C3FF1AEC","34023","20140401182100","20140401183750","8","14","00069624"
"C06B3360AA131E1FD99515C513EE804C","34023","20140401180500","20140401183751","4","14","00069624"
"D7EDD0AE608646351BEFAD8B0791C4EB","34023","20140401183700","20140401184021","14","16","00069624"
"67BFF7E3818EBFCE266C3CB4CF815006","34023","20140401180400","20140401184036","4","16","00069624"
"4322BA909B2F18A0F19EA07F7F040EDC","34023","20140401180500","20140401184048","4","16","00069624"
"B40BFE41B858548B02AFE08CBDFF473A","34023","20140401181000","20140401184140","6","16","00069624"
"1C17EB836DFC3DA34CD591A2EDE3140F","34023","20140401181000","20140401184143","6","16","00069624"
"C1ED8BEDB9C8B903B7B710ED7625FAF6","34023","20140401181000","20140401184153","6","16","00069624"
"418387BB98D47E5EA85FADFE24F5A814","34023","20140401180800","20140401184218","6","16","00069624"
"60F9ED5316AEEBFCB961C46B2FDE5794","34023","20140401180500","20140401184356","4","17","00069624"
"70CEEC2D12BBEBFC59B919F00B70DE68","34023","20140401181000","20140401184441","6","17","00069624"
"614A2189C1B1343B822939A933A418D6","34023","20140401180500","20140401184659","4","18","00069624"
"8FB90C958D62EC1C3F597A169C7C9CD9","34023","20140401180500","20140401184709","4","18","00069624"
"C3F21C24F603179E54A2857105381808","34023","20140401180700","20140401184711","4","18","00069624"
"30A7991086B186C9F85EA966395CC608","34023","20140401181300","20140401184718","6","18","00069624"
"C39F03CFC459FF8F9FAD983A1A920322","34023","20140401181000","20140401184747","6","18","00069624"
"249FE260E867A0CBF152A64C275E3523","34023","20140401180500","20140401184752","4","18","00069624"
"C86682C444252310EC96C333FDE5DA4C","34023","20140401181000","20140401184753","6","18","00069624"
"B2D863C8A862DCC875F7B29F45324BA9","34023","20140401180700","20140401184755","4","18","00069624"
"98E16D984257EE260A76DE82C5CC2516","34023","20140401180500","20140401184756","4","18","00069624"
"04B3D3F1BEEE96586B214AEE3BA36D55","34023","20140401180700","20140401184759","4","18","00069624"
"7BD2E08B336B96F92FACA2A11A499452","34023","20140401183600","20140401184814","14","18","00069624"
"605DE786D1017423EE8DE6414A5936E5","34023","20140401171000","20140401172842","18","11","00069624"
"FF085EBD77F970986D430FE4B243778F","34023","20140401171000","20140401172843","18","11","00069624"
"7F3BEE238C0814C9BA8D9713954A43A1","34023","20140401171100","20140401172853","18","11","00069624"
"D92E12D22A01A8D9F6A6640041F6F3B2","34023","20140401171000","20140401172905","18","11","00069624"
"9A9F17EF6538D52B5BAB72FE48B98C9A","34023","20140401173300","20140401174054","10","6","00069624"
"8818817DAC55E8E93E704AAB0D53CF7A","34023","20140401171000","20140401174257","18","6","00069624"
"06E0D884770627FBCB16862F1D501248","34023","20140401171800","20140401174408","16","6","00069624"
"057C4E561A3A70206F57A51C2DFCB030","34023","20140401173700","20140401174511","8","6","00069624"
"F81ABFA4631C42B864BE69C10F026FBF","34023","20140401173700","20140401174605","8","6","00069624"
"4C53BCFF3B6B0DC692944D7AD4317E11","34023","20140401173700","20140401174633","8","6","00069624"
"0C4A69854ACE1E076752F64C255D08DD","34023","20140401173700","20140401174635","8","6","00069624"
"E735133DB4A7AB61FA2944D8A81AB1A7","34023","20140401173500","20140401174703","9","6","00069624"
"0C7B8EA4AC3E774FDE9C796B9E3677A2","34023","20140401171700","20140401174706","16","6","00069624"
"F5D8D2125848CCDB11ABD8968E4A445D","34023","20140401165800","20140401174707","21","6","00069624"
"C84CE4784455E789987251F4F2765609","00816","20140401063800","20140401075345","20","37","00017505"
"5CCCB2A8FC498A7556EA97411E1990D3","00816","20140401063900","20140401075347","21","37","00017505"
"A907ECE2156B62519C53A15EE4643D99","00816","20140401100700","20140401110944","37","21","00017505"
"D0FF0263BB9B1468E1A04CBC40366D1F","00816","20140401102900","20140401112315","35","11","00017505"
"BD53E1AD0D6912E2D452C4E04FCF63EF","00816","20140401105500","20140401112445","29","10","00017505"
"FBD8F9641D11508A6F85E3498916B239","00816","20140401105300","20140401112949","32","6","00017505"
"43168D1AAA0E851D520AFCB60C279AE9","00816","20140401110800","20140401113154","22","5","00017505"
"523AA029E545AAF3B41634FF5ED06E5A","00816","20140401112600","20140401113313","8","4","00017505"
"6DBF623D1EBD97D4E7300F9CAAE51E86","00816","20140401104300","20140401113601","34","2","00017505"
"2166BF8FCA2499BA009D47F16D1CA301","00816","20140401104300","20140401113613","34","2","00017505"
"2ED43BDD47F5BACC64940AD1B7C56087","00816","20140401123300","20140401125140","4","19","00017505"
"88B7CAB2E8C39D7BC199DB57FE0BE782","00816","20140401123600","20140401125702","6","22","00017505"
"1783E6B6EE2EEB421E720E404776DE38","00816","20140401131100","20140401131723","29","30","00017505"
"1A2CB12590545317AEDAD00F3123FFA1","00816","20140401130100","20140401133934","24","37","00017505"
"BF4474AA1E1B95E472B9770734031A75","00816","20140401130100","20140401133938","24","37","00017505"
"E4EA13845452020DD7B5F105EAB23226","00816","20140401130100","20140401133945","24","37","00017505"
"74F9A251E329567630B86573FBB9FB3C","00816","20140401123300","20140401135444","4","37","00017505"
"C621EBB975393C593F24CD1B0D04A5DC","00816","20140401131500","20140401135502","30","37","00017505"
"1824A2447EDB941483B0C47F5622723C","00816","20140401130400","20140401135504","25","37","00017505"
"F58077A4802F3F3C46DB663C169A6174","00816","20140401131000","20140401135507","28","37","00017505"
"E6CAD02002AB3AD7B972B711C04CA144","00816","20140401133800","20140401135508","36","37","00017505"
"1BFCA717997255F2F169BE7224366796","00816","20140401131300","20140401135510","30","37","00017505"
"A2F475B887ED73D25BB4AEE05194DE5F","00816","20140401131000","20140401135521","28","37","00017505"
"3C74CB8A207A7A72338330FF0518F56C","00816","20140401140200","20140401142129","37","35","00017505"
"9C715347454E99369E126B6E0F9FC4D5","00816","20140401140300","20140401143702","37","34","00017505"
"4C762D898526758771489CFA8451568D","00816","20140401142100","20140401143703","35","34","00017505"
"B7BBB4A75EB75EDD4DA9382EA46A3F4B","00816","20140401140300","20140401143758","37","34","00017505"
"6D349E60378CC1F3FE8E118F973963E2","00816","20140401140300","20140401143800","37","34","00017505"
"CE64E3A142A3417397F3419BC47F57D7","00816","20140401140200","20140401143903","37","33","00017505"
"B48D66909E2270D35B21760C93A608CD","00816","20140401135800","20140401144017","37","32","00017505"
"CCA4BDF0133709DF7F4D0A07ADBAED58","00816","20140401082000","20140401085158","36","37","00017505"
"C6F20C5E65673248C34ACD5F07A67C5E","00816","20140401081800","20140401085203","36","37","00017505"
"9DA3EDFBD34A5CD0F4D9005D356798B2","00816","20140401081700","20140401085203","36","37","00017505"
"00CE8DD4ADB0628EDF8C07B3DB24D235","00816","20140401081800","20140401085206","36","37","00017505"
"3BF27CC628179DFFB2AB9E8534DCF815","00816","20140401081700","20140401085209","36","37","00017505"
"D709611BE1DEF816AEACDAD3A9017322","00816","20140401081700","20140401085210","36","37","00017505"
"F126B99464A6E6F5A331BE7BFF8F4631","00816","20140401082000","20140401085211","36","37","00017505"
"1711433FF737D827367AEBFECA3E5475","00816","20140401082000","20140401085214","36","37","00017505"
"B09FE213DD1B7ADE6574FDDEC9B4860A","00816","20140401082100","20140401085216","36","37","00017505"
"6A43A8E48768F2C2659BD7E5E125839B","00816","20140401081800","20140401085219","36","37","00017505"
"7D9A3E0D8DB69347EEE37B422A055A0E","00816","20140401082100","20140401085221","36","37","00017505"
"A519F6FC75B4D700288B69ABD9B25F60","00816","20140401081800","20140401085222","36","37","00017505"
"851D1C26D3A24841E2908C4A6042B585","00816","20140401082000","20140401085225","36","37","00017505"
"669093B8A21B51051ACB296B6BFA97CE","00816","20140401081700","20140401085226","36","37","00017505"
"CD1C870F30045D57C68BDD36ABA6E9CC","00816","20140401101000","20140401102620","37","35","00017505"
"F49FDBC9CF5F2DDD6DEE5CB41242A99C","00816","20140401101000","20140401102813","37","35","00017505"
"92F1041A1DAFB9143625809C0CE01834","00816","20140401101000","20140401104254","37","34","00017505"
"6ED3D2AD3E7E612941F289E262A04863","00816","20140401100800","20140401104333","37","34","00017505"
"90C29FCAE0B1E9D2F03EEF27E8DF7BE1","00816","20140401101000","20140401104415","37","33","00017505"
"AA305DF74E77DA1AA7626757A49777C4","00816","20140401100700","20140401105104","37","33","00017505"
"AEB50183B56FCE7E9B06B2C25A24F25E","00816","20140401100700","20140401105213","37","33","00017505"
"05965CF240D85FEBF057E70B366D1AF0","00816","20140401101000","20140401105315","37","33","00017505"
"40CC389472EF3507CFCD9476C4661427","00816","20140401104600","20140401105532","33","29","00017505"
"3729781A28410BC20115DB12249A37D7","00816","20140401101000","20140401110157","37","25","00017505"
"9B91949730C83831A7CDDB94A96E4AFC","00816","20140401104300","20140401110204","34","25","00017505"
"91C3642E4E266E06BD9F029AE94B756F","00816","20140401100700","20140401110353","37","24","00017505"
"9FCDE0C6F7A526E99A1DA5ECBB487BB1","00817","20140401170400","20140401171119","9","13","00017512"
"8012A65D9B8F1F3A893A0B54417949D4","00817","20140401165400","20140401171542","4","18","00017512"
"01DCF38BE9CDBBC88B656482BB248A4F","00817","20140401171200","20140401171939","14","19","00017512"
"E2BEFFAA0BCBBC4A8C08F1894415BA83","00817","20000000000000","20140401172545","0","22","00017512"
"47EAB7300484F89B3762CBEC915EACB1","00817","20140401170100","20140401173113","8","23","00017512"
"A6116EF68D6E2C259A2E2338386996EE","00817","20140401181400","20140401190308","28","24","00017512"
"033815560DBEC8793CAC6582E695AB16","00817","20140401181400","20140401190452","28","24","00017512"
"B06472031B6110E08EC7CFBC6D23355C","00817","20140401181300","20140401190453","28","24","00017512"
"B09AC64B6D4BBA247DC885B6173970FB","00817","20140401181500","20140401190456","28","24","00017512"
"8A4653EE58478A41EB1B174108A59B51","00817","20140401181500","20140401190458","28","24","00017512"
"BBAA3158CB7705573623A3B1B46670C2","00817","20140401181500","20140401190500","28","24","00017512"
"F19E820533DFC92E8D16600C9FA94C69","00817","20140401181500","20140401190502","28","24","00017512"
"7847F0AD7795B1E71F0438C68604F607","00817","20140401181500","20140401190634","28","23","00017512"
"649B9505FA15027E27ADA72604AEB650","00817","20140401181500","20140401190707","28","23","00017512"
"5FB0CCAFB0FEE1F54C105A561A05E2A6","00817","20140401181500","20140401190811","28","23","00017512"
"25973053300C497BDDEAC9ADD27BCB05","00817","20140401181400","20140401190825","28","22","00017512"
"9A9B5D1B80961E952CB05E30968297DA","00817","20140401182200","20140401191227","28","22","00017512"
"744207858FA193BA6FCB5D2324CCC389","00817","20140401190700","20140401191236","23","22","00017512"
"3453B561EF23CC7C6C1DB1F502CC0871","00817","20140401171900","20140401173232","19","24","00017512"
"51DF98BA0CE2553D07C233CF0DCB5374","00817","20140401172200","20140401173448","21","25","00017512"
"A306448902AA570311151A5A8B76F785","00817","20140401083600","20140401173452","24","25","00017512"
"0A723713388B5FB434397D7C16AF9242","00817","20140401170000","20140401173457","7","25","00017512"
"FDF488B238A54F7244DABF60EB4FA98A","00817","20140401172500","20140401173600","22","25","00017512"
"61CB5403CC1A327385C6C0E784441054","00817","20140401171000","20140401173602","13","25","00017512"
"368220EB7504CE645666116BCB4C117A","00817","20140401165400","20140401173604","4","25","00017512"
"02FEB80FEA880C6C469C064FCC499528","00817","20140401172500","20140401173606","22","25","00017512"
"01830974E1882F2FBDDB4FE1157F044D","00817","20140401171900","20140401174032","19","26","00017512"
"2166BF8FCA2499BA009D47F16D1CA301","00817","20140401165600","20140401174126","4","27","00017512"
"6DBF623D1EBD97D4E7300F9CAAE51E86","00817","20140401165600","20140401174131","4","27","00017512"
"BE5723976982302B6DF0A95A77BD7740","00817","20140401171900","20140401174156","19","27","00017512"
"A306448902AA570311151A5A8B76F785","00817","20140401173400","20140401180845","25","28","00017512"
"343F2AF0344E0E5D1E0C07818ACBD58D","00817","20140401174200","20140401180850","27","28","00017512"
